ID,Categoría,Subcategoría,Código,Nombre,Descripción,Precio,Costo,Proveedor,Activo,Favorito,Control de Stock,Stock,Margen,Contiene modificadores,Permitir vender solo,Posición,Tienda Online,Menú QR,Vender sin stock
874,Comida Asiática,Ramen y más,,SHIN RAMYUN TOOMBA,,75.0,,,Si,No,Si,,,Si,Si,73300000,Si,Si,Si
673,Comida Asiática,Ramen y más,,SIN PREPARAR,,0.0,,,Si,No,No,,,No,No,53700000,Si,Según categoría,Si
524,Comida Asiática,Ramen y más,,Tomato Hot Chicken 🔥🔥,,120.0,,,No,No,Si,,,No,Si,39300000,Según categoría,Según categoría,Si
428,Comida Asiática,Ramen y más,,TTEOKBOKKI BULDAK - ORIGINAL,Combina el delicioso sabor de su salsa picante con el tradicional pastel de arroz,100.0,63.0,,No,No,Si,4.0,37.0,No,Si,29800000,Según categoría,Según categoría,No
431,Comida Asiática,Ramen y más,,TTEOKBOKKI CJ BIBIGO - 125 g HOT & SPICY,"Pastelitos de arroz bañados en una deliciosa salsa picante sazonada con sal, ajo y especias, contiene leche y soja.",90.0,54.28,,No,No,Si,1.0,35.72,No,Si,30100000,Según categoría,Según categoría,No
433,Comida Asiática,Ramen y más,,TTEOKBOKKI CJ BIBIGO - 125 G SWEET & SPICY,"Pastelitos de arroz bañados en una deliciosa salsa dulce y picante sazonada con sal, ajo y especias, contiene leche y soja.",90.0,54.28,Asiaon Mart,No,No,Si,2.0,35.72,No,Si,30300000,Según categoría,Según categoría,Si
430,Comida Asiática,Ramen y más,,TTEOKBOKKI CJ BIBIGO - 360 g HOT & SPICY,"Pastelitos de arroz bañados en una deliciosa salsa picante sazonada con sal, ajo y especias, contiene leche y soja.",110.0,98.44,,No,No,Si,10.0,11.56,No,Si,30000000,Según categoría,Según categoría,Si
432,Comida Asiática,Ramen y más,,TTEOKBOKKI CJ BIBIGO - 360 g Sweet & Spicy,"Pastelitos de arroz bañados en una deliciosa salsa dulce y picante sazonada con sal, ajo y especias, contiene leche y soja.",110.0,98.44,Asiaon Mart,No,No,Si,3.0,11.56,No,Si,30200000,Según categoría,Según categoría,Si
888,Comida Asiática,Ramen y más,,UDON,,75.0,,,Si,No,No,,,Si,Si,74700000,Según categoría,Según categoría,No
520,Comida Asiática,Ramen y más,,Yaklsoba Hot Chicken 🔥🔥,,120.0,,,No,No,No,,,No,No,38900000,Según categoría,Según categoría,No
525,Crepas,,,Crepa de Champiñones,,95.0,,,No,No,No,,,No,Si,39400000,Según categoría,Según categoría,No
871,Crepas,,,Creppa Baileys,,88.0,,,Si,No,Si,,,Si,Si,73000000,Si,Si,Si
349,Crepas,Crepas Especiales,CRE_CT,CONEJITO TURIN CREPA,,80.0,59.667166,,Si,No,Si,,20.332834,No,Si,23400000,Si,Según categoría,Si
176,Crepas,Crepas Especiales,,CREPA CHAMPIÑONES,,70.0,75.68,,Si,No,Si,,-5.68,No,Si,3000000,Si,Si,Si
174,Crepas,Crepas Especiales,,CREPA HAWAIANA,,70.0,,,Si,No,Si,,,No,Si,7400000,Si,Si,Si
685,Crepas,Crepas Especiales,,CREPIZZA HAWAIANA,,70.0,,,Si,No,Si,,,No,Si,54900000,Si,Según categoría,Si
175,Crepas,Crepas Especiales,,CREPIZZA PEPPERONI,,70.0,50.535446,,Si,No,Si,,19.464554,No,Si,5700000,Según categoría,Según categoría,Si
160,Crepas,Crepas Especiales,CRE_F,FERRERO CREPA,,85.0,60.521446,,Si,No,Si,,24.478554,No,No,6000000,Si,Si,Si
813,Crepas,Crepas Especiales,CRE_GAN,GANSITO CREPA,,79.0,56.835446,,Si,No,Si,,22.164554,No,Si,67200000,Si,Si,Si
766,Crepas,Crepas Especiales,CREP_KBUE,KINDER BUENO - CREPA,,75.0,54.534446,,Si,No,Si,,20.465554,Si,Si,62500000,Si,Si,Si
752,Crepas,Crepas Especiales,CREP_KDEL,KINDER DELICE - CREPA,,85.0,39.074446,,Si,No,Si,,45.925554,Si,No,61200000,Si,Según categoría,Si
161,Crepas,Crepas Especiales,CRE_K,KIT KAT CREPA,,85.0,67.821446,,Si,No,Si,,17.178554,No,Si,8200000,Si,Si,Si
755,Crepas,Crepas Gatunas,,ALMENDRAS - Decoración crepa,,5.0,4.5,,No,No,Si,,0.5,No,Si,61400000,Si,Si,Si
159,Crepas,Crepas Gatunas,,¡ARMA LA TUYA!,,32.0,,,No,No,Si,,,Si,No,900000,Según categoría,Según categoría,Si
541,Crepas,Crepas Gatunas,,AZÚCAR GLASS - Decoración crepa,,0.0,,,Si,No,No,,,No,No,41000000,Según categoría,Según categoría,No
757,Crepas,Crepas Gatunas,CREP_CAJ,CAJETA - CREPA,,35.0,15.772326,,Si,No,Si,,19.227674,Si,Si,61600000,Si,Si,Si
150,Crepas,Crepas Gatunas,,CAJETA - Toppings crepa,,0.0,5.67288,,Si,No,Si,,-5.67288,No,No,1600000,Según categoría,Según categoría,Si
540,Crepas,Crepas Gatunas,,CANELA - Decoración Crepa,,0.0,,,Si,No,Si,,,No,No,40900000,Según categoría,Según categoría,Si
482,Crepas,Crepas Gatunas,,CHISPAS DE CHOCOLATE - Decoración crepa,,0.0,4.95,,Si,No,Si,,-4.95,No,No,35100000,Según categoría,Según categoría,Si
166,Crepas,Crepas Gatunas,,CHOCOBANANA,,40.0,,,No,No,Si,,,No,Si,3700000,Según categoría,Según categoría,No
152,Crepas,Crepas Gatunas,,CHOCOLATE LIQ HERSEY - Toppings crepa,,0.0,,,Si,No,Si,,,No,No,3900000,Según categoría,Según categoría,Si
765,Crepas,Crepas Gatunas,,CHOCOMENTAS - Decoración crepa,,0.0,1.27358,,Si,No,Si,,-1.27358,No,No,62400000,Según categoría,Según categoría,Si
762,Crepas,Crepas Gatunas,CREP_CBAT,CREMA BATIDA - CREPA,,35.0,10.099446,,Si,No,No,,24.900554,Si,Si,62100000,Según categoría,Según categoría,Si
754,Crepas,Crepas Gatunas,,CREMA BATIDA - Toppings crepa,,0.0,,,Si,No,Si,,,No,No,61300000,Según categoría,Según categoría,Si
761,Crepas,Crepas Gatunas,CREP_PAST,CREMA PASTELERA - CREPPA,,35.0,,,Si,Si,Si,,,No,Si,62000000,Si,Si,Si
153,Crepas,Crepas Gatunas,,CREMA PASTELERA - Toppings crepa,,0.0,,,Si,No,Si,,,No,No,5400000,Según categoría,Según categoría,Si
162,Crepas,Crepas Gatunas,CRE_2,CREPA 2 INGREDIENTES,,40.0,,,No,No,No,,,No,No,5000000,Según categoría,Según categoría,Si
517,Crepas,Crepas Gatunas,,Crepa Conejito Turín,,85.0,,,No,No,No,,,No,Si,38600000,Según categoría,Según categoría,No
350,Crepas,Crepas Gatunas,CRE_DU,CREPA DULCE,,25.0,27.703,,No,No,Si,,-2.703,Si,Si,23500000,No,Si,Si
748,Crepas,Crepas Gatunas,CRE_NUT,CREPA- DULCE,,37.0,12.679446,,Si,Si,Si,,24.320554,Si,Si,60800000,Si,Si,Si
515,Crepas,Crepas Gatunas,,Crepa dulce 1 ingrediente,,55.0,,,No,No,No,,,No,Si,38400000,Según categoría,Según categoría,No
512,Crepas,Crepas Gatunas,,Crepa dulce 3 ingredientes,,75.0,,,No,No,No,,,No,Si,38100000,Según categoría,Según categoría,Si
526,Crepas,Crepas Gatunas,,Crepa Kit Kat,,85.0,,,No,No,No,,,No,Si,39500000,Según categoría,Según categoría,No
359,Crepas,Crepas Gatunas,CRE_SA,CREPA SALADA,,55.0,12.879446,,No,Si,Si,,42.120554,Si,No,23900000,Según categoría,Según categoría,Si
489,Crepas,Crepas Gatunas,,DURAZNOS EN ALMIBAR - Fruta crepa,,17.0,,,Si,No,Si,,,No,No,35800000,Según categoría,Según categoría,Si
172,Crepas,Crepas Gatunas,,FRESA - Fruta crepa,,10.0,,,Si,No,Si,,,No,No,6200000,Según categoría,Según categoría,Si
749,Crepas,Crepas Gatunas,,FRUTOS ROJOS - Fruta crepa,,0.0,,,Si,No,Si,,,No,No,60900000,Según categoría,Según categoría,Si
756,Crepas,Crepas Gatunas,,GALLETA OREO - Toppings crepa,,10.0,6.0696,,Si,No,Si,,3.9304,No,No,61500000,Según categoría,Según categoría,Si
171,Crepas,Crepas Gatunas,,HELADO COOKIES & CREAM,,20.0,,,No,No,Si,,,No,No,7500000,Según categoría,Según categoría,Si
168,Crepas,Crepas Gatunas,,HELADO DE CHOCOLATE,,20.0,,,No,No,Si,,,No,No,7600000,Según categoría,Según categoría,Si
169,Crepas,Crepas Gatunas,,HELADO DE FRESA,,20.0,,,No,No,Si,,,No,No,7700000,Según categoría,Según categoría,Si
170,Crepas,Crepas Gatunas,,HELADO DE VAINILLA,,20.0,,,No,No,Si,,,No,No,7800000,Según categoría,Según categoría,Si
758,Crepas,Crepas Gatunas,CREP_NUT,LECHERA - CREPA,,35.0,10.099446,,Si,Si,Si,,24.900554,Si,Si,61700000,Si,Si,Si
155,Crepas,Crepas Gatunas,,LECHERA - Toppings crepa,,0.0,,,Si,No,Si,,,No,No,8800000,Según categoría,Según categoría,Si
759,Crepas,Crepas Gatunas,CREP_MAP,MAPPLE - CREPA,,35.0,10.099446,,Si,No,Si,,24.900554,No,Si,61800000,Si,Si,Si
151,Crepas,Crepas Gatunas,,MERMELADA CEREZA NEGRA - Toppings crepa,,0.0,1.476,,Si,No,Si,,-1.476,No,No,2500000,Según categoría,Según categoría,Si
158,Crepas,Crepas Gatunas,,MERMELADA DE ZARZAMORA - Toppings crepa,,0.0,,,Si,No,Si,,,No,No,16200000,Según categoría,Según categoría,Si
772,Crepas,Crepas Gatunas,,MERMELADA FRESA - CREPA,,35.0,,,Si,No,Si,,,No,Si,63100000,Según categoría,Según categoría,Si
750,Crepas,Crepas Gatunas,,MERMELADA FRESA - Toppings crepa,,0.0,,,Si,No,No,,,No,No,61000000,Según categoría,Según categoría,No
751,Crepas,Crepas Gatunas,,MERMELADA FRUTOS ROJOS - Toppings crepa,,0.0,,,Si,No,No,,,No,No,61100000,Según categoría,Según categoría,No
859,Crepas,Crepas Gatunas,,miel maple,,0.0,0.0,,No,No,Si,,0.0,No,Si,71800000,Según categoría,Según categoría,Si
773,Crepas,Crepas Gatunas,,NUTELLA - CREPAa,,37.0,,,No,No,Si,,,Si,Si,63200000,Según categoría,Según categoría,Si
156,Crepas,Crepas Gatunas,,NUTELLA - Toppings crepa,,0.0,,,Si,No,Si,,,No,No,11800000,Según categoría,Según categoría,Si
157,Crepas,Crepas Gatunas,,PHILADELPHIA CREPA,,0.0,2.78,,No,No,Si,,-2.78,No,No,13200000,Según categoría,Según categoría,Si
760,Crepas,Crepas Gatunas,CREP_PHI,PHILADELPHIA - CREPA,,35.0,0.0,,Si,Si,Si,,35.0,Si,Si,61900000,Si,Si,Si
164,Crepas,Crepas Gatunas,,PHILADELPHIA / NUTELLA,,40.0,,,No,No,Si,,,No,Si,13300000,Según categoría,Según categoría,Si
384,Crepas,Crepas Gatunas,,PHILADELPHIA - Toppings crepa,,0.0,0.0,,Si,No,Si,-77.0,0.0,No,No,26300000,Según categoría,Según categoría,Si
173,Crepas,Crepas Gatunas,,PLATANO - Fruta crepa,,10.0,,,Si,No,Si,,,No,No,13600000,Según categoría,Según categoría,Si
658,Desayunos,,,BOWL FRUTL DEL DIA,,45.0,,,Si,No,No,,,No,Si,52200000,Según categoría,Según categoría,Si
659,Desayunos,,,BOWL GRIEGO FRUTAL,,40.0,,,Si,No,No,,,No,Si,52300000,Según categoría,Según categoría,Si
539,Desayunos,,,CAFÉ S,,15.0,,,Si,No,No,,,No,Si,40800000,Si,Según categoría,Si
800,Desayunos,,CHILAQ_R_CH,CHILAQ ROJO CHICO,,54.99,34.93573478,,Si,No,Si,,20.05426522,Si,Si,65900000,Según categoría,Según categoría,Si
799,Desayunos,,CHILAQ_R_G,CHILAQ ROJOS GRANDES,,64.99,39.95890766,,Si,No,Si,,25.03109234,Si,Si,65800000,Según categoría,Según categoría,Si
528,Desayunos,,CHILA,CHILAQUILES,,50.0,,,No,No,Si,,,Si,No,39700000,Según categoría,Según categoría,Si
529,Desayunos,,CHILAQ_V_CH,CHILAQ VERDE CHICOS,,54.99,30.03093274,,Si,Si,Si,,24.95906726,Si,Si,39800000,Si,Si,Si
530,Desayunos,,CHILAQ_V_G,CHILAQ VERDES GRANDES,,64.99,36.96789778,,Si,Si,Si,,28.02210222,Si,Si,39900000,Si,Según categoría,Si
537,Desayunos,,,CUERNITO DULCE,,35.0,7.0,,Si,No,Si,,28.0,No,Si,40600000,Según categoría,Según categoría,Si
536,Desayunos,,,CUERNITO SALADO,,35.0,15.85495,,Si,No,Si,,19.14505,No,Si,40500000,Si,Si,Si
533,Desayunos,,,GRATINADOS,,10.0,,,Si,No,Si,,,No,No,40200000,Según categoría,Según categoría,Si
538,Desayunos,,,HOTCAKES 2PZ,,50.0,14.3102,,Si,No,Si,,35.6898,No,Si,40700000,Si,Si,Si
532,Desayunos,,,HUEVO EXTRA,,10.0,3.03,,Si,No,Si,,6.97,No,No,40100000,Según categoría,Según categoría,Si
531,Desayunos,,,POLLO EXTRA,,10.0,,,Si,No,Si,,,No,No,40000000,Según categoría,Según categoría,Si
668,Desayunos,,,SALSA ROJA CHILAQUILES,,0.01,,,No,No,No,,,No,No,53200000,Según categoría,Según categoría,Si
667,Desayunos,,,SALSA VERDE CHILAQUILES,,0.0,7.48190196,,No,No,No,,-7.48190196,No,No,53100000,Según categoría,Según categoría,Si
630,Desayunos,,,SANDWICH 3 QUESOS,,30.0,13.4563,,Si,No,Si,,16.5437,No,Si,49400000,Si,Según categoría,Si
631,Desayunos,,,SANDWICH JAMÓN,,25.0,7.7063,,Si,No,Si,,17.2937,No,Si,49500000,Según categoría,Según categoría,Si
632,Desayunos,,,SINCRONIZADAS 3PZ,,40.0,,,Si,No,Si,,,No,Si,49600000,Si,Según categoría,Si
649,Otro,,DON,Donas,,18.0,11.0,Sam's Club,No,No,No,0.0,7.0,No,Si,51300000,Según categoría,Según categoría,No
554,Otro,,,Mini Donas Cajeta,,58.0,,,No,No,No,,,Si,No,42300000,Según categoría,Según categoría,No
555,Otro,,,Mini Donas Chocolate,,58.0,,,No,No,Si,,,Si,No,42400000,Según categoría,Según categoría,Si
556,Otro,,,Mini Donas Fresa,,58.0,,,No,No,No,,,Si,No,42500000,Según categoría,Según categoría,Si
557,Otro,,,Mini Donas Lechera,,58.0,,,No,No,No,,,Si,No,42600000,Según categoría,Según categoría,Si
558,Otro,,,Mini Donas Nutella,,58.0,,,No,No,No,,,Si,No,42700000,Según categoría,Según categoría,Si
559,Otro,,,Mini Donas Zarzamora,,58.0,,,No,No,No,,,Si,No,42800000,Según categoría,Según categoría,Si
390,Otro,Adicionales,,ADEREZO DE QUESO CH,,10.0,,Sam's Club,Si,No,Si,,,No,Si,26900000,Según categoría,Según categoría,Si
709,Otro,Adicionales,,BASE AGUA BOBAH TEA,,0.0,,,Si,No,No,,,No,No,57000000,Según categoría,Según categoría,No
729,Otro,Adicionales,,BLUE CHEESE ADEREZO G,,30.0,10.10944,,Si,No,Si,,19.89056,No,Si,59000000,Según categoría,Según categoría,Si
730,Otro,Adicionales,,BLUE CHEESE ADEREZO M,,20.0,5.05472,,Si,No,Si,,14.94528,No,Si,59100000,Según categoría,Según categoría,Si
275,Otro,Adicionales,,CAJUN SAZONADOR G,,10.0,16.9,,Si,No,Si,,-6.9,No,No,14700000,Según categoría,Según categoría,Si
400,Otro,Adicionales,,camisa L,,1.0,,,No,No,No,,,No,No,27500000,Según categoría,Según categoría,No
399,Otro,Adicionales,,camisa XL,,1.0,,,No,No,No,,,No,No,27400000,Según categoría,Según categoría,No
269,Otro,Adicionales,DED8,DEDOS DE QUESO 8 PZA,,80.0,67.03281,,Si,No,Si,,12.96719,Si,Si,500000,Según categoría,Según categoría,Si
268,Otro,Adicionales,DED,DEDOS DE QUESO PZA,,12.0,7.36344,GRUVI,Si,No,No,,4.63656,Si,Si,400000,Según categoría,Según categoría,Si
410,Otro,Adicionales,,ENVIO,,20.0,300.0,,Si,No,No,,-280.0,No,Si,28200000,No,No,Si
701,Otro,Adicionales,,FRAPPE DE AGUA,,18.0,,,Si,No,No,,,No,Si,56400000,Si,Si,Si
347,Otro,Adicionales,,GRANILLO CHOCOLATE - Decoración crepa,,0.0,0.64,,Si,No,Si,,-0.64,No,No,23300000,Según categoría,Según categoría,Si
660,Otro,Adicionales,,HUEVO PROTEINA,,0.0,3.03,,Si,No,Si,,-3.03,No,No,52400000,Según categoría,Según categoría,Si
314,Otro,Adicionales,,LECHE DESLACTOSADA,,0.0,5.18812,,Si,No,Si,,-5.18812,No,No,20100000,Según categoría,Según categoría,Si
313,Otro,Adicionales,,LECHE ENTERA,,0.0,4.997,,Si,No,Si,,-4.997,No,No,20000000,Según categoría,Según categoría,Si
687,Otro,Adicionales,,LUNETAS - Toppings Crepa,,10.0,,,Si,No,Si,,,No,No,55100000,Según categoría,Según categoría,Si
686,Otro,Adicionales,,MANGO EN ALMIBAR - Fruta crepa,,15.0,12.1539,,Si,No,Si,,2.8461,No,No,55000000,Según categoría,Según categoría,Si
464,Otro,Adicionales,,MARACUYA - Jellys,,15.0,,COMERCIAL DE VASOS,Si,No,Si,,,No,No,33400000,Según categoría,Según categoría,Si
841,Otro,Adicionales,,MOSTAZA MIEL ADEREZO G,4 oz de Aderezo Mostaza Miel,30.0,12.555,,Si,No,Si,,17.445,No,Si,70000000,Según categoría,Según categoría,Si
842,Otro,Adicionales,,MOSTAZA MIEL ADEREZO M,2 oz de Aderezo Mostaza Miel,20.0,5.65767,,Si,No,Si,,14.34233,No,Si,70100000,Según categoría,Según categoría,Si
633,Otro,Adicionales,,PAPAS A LA FRANCESA (170g),,29.0,,,No,No,Si,,,No,No,49700000,Según categoría,Según categoría,Si
258,Otro,Adicionales,,+ PAPAS A LA FRANCESA CH,,25.0,,,No,No,Si,,,No,No,12500000,Según categoría,Según categoría,Si
274,Otro,Adicionales,,PAPAS A LA FRANCESA IND (170gr),,0.0,9.70083,,No,No,Si,,-9.70083,No,No,200000,Si,No,Si
259,Otro,Adicionales,,+ PAPAS A LA FRANCESA M,,30.0,,,No,No,Si,,,No,No,12600000,Según categoría,Según categoría,Si
270,Otro,Adicionales,,PAPAS F CH (130g),,29.0,9.3414,,No,No,Si,,19.6586,No,No,12100000,Según categoría,Según categoría,Si
272,Otro,Adicionales,,PAPAS F G (380g),,50.0,20.6739,,No,No,Si,,29.3261,No,No,12300000,Según categoría,Según categoría,No
273,Otro,Adicionales,,PAPAS F J (500g),,60.0,27.0351,,No,No,Si,,32.9649,No,No,12400000,Según categoría,Según categoría,Si
271,Otro,Adicionales,,PAPAS F M (250g),,35.0,13.7826,,No,No,Si,,21.2174,No,No,12200000,Según categoría,Según categoría,Si
661,Otro,Adicionales,,POLLO PROTEINA,,0.0,9.72,,Si,No,Si,,-9.72,No,No,52500000,Según categoría,Según categoría,Si
276,Otro,Adicionales,,QUESO CHEDAR SAZONADOR G,,10.0,,,Si,No,Si,,,No,No,14800000,Según categoría,Según categoría,Si
266,Otro,Adicionales,,RANCH CREMOSO ADEREZO G,4 oz de Aderezo Ranch Cremoso,30.0,9.0152,,Si,No,Si,,20.9848,No,Si,600000,Según categoría,Según categoría,Si
264,Otro,Adicionales,,RANCH CREMOSO ADEREZO M,2 oz de Aderezo ranch cremoso,20.0,4.0576,,Si,No,No,,15.9424,No,Si,700000,Según categoría,Según categoría,Si
812,Otro,Adicionales,,RANCH HABANERO ADEREZO G,4 Oz de Aderezo Ranch Habanero,30.0,10.16048,,Si,No,Si,,19.83952,No,Si,67100000,Según categoría,Según categoría,Si
811,Otro,Adicionales,,RANCH HABANERO ADEREZO M,2 Oz de Aderezo Ranch Habanero,20.0,5.03632,,Si,No,Si,,14.96368,No,Si,67000000,Según categoría,Según categoría,Si
448,Otro,Adicionales,,Sazonador papas,,5.0,3.0096,,No,No,Si,,1.9904,No,No,31800000,Según categoría,Según categoría,Si
301,Otro,Adicionales,,SIN CREMA BATIDA,,0.0,,,Si,No,No,,,No,No,18800000,Según categoría,Según categoría,Si
351,Otro,Adicionales,,*SIN PERLAS EXPLOSIVAS*,,0.0,,,Si,No,No,,,No,No,23600000,Según categoría,Según categoría,Si
662,Otro,Adicionales,,SIN PROTEINA,,0.01,,,Si,No,Si,,,No,No,52600000,Según categoría,Según categoría,Si
368,Otro,Adicionales,,TAPIOCA,,15.0,6.2286,,Si,No,Si,,8.7714,No,No,24800000,Según categoría,Según categoría,Si
697,Otro,Adicionales,,TENDERS PROTEINA,,0.0,,,Si,No,Si,,,No,No,56100000,Según categoría,Según categoría,Si
854,Otro,Adicionales,,tupsi pop,,0.0,,,Si,No,Si,,,No,Si,71300000,Según categoría,Según categoría,Si
664,Otro,Decoraciones,,DRAGON FRUIT Perlas explosivas,,0.0,,,No,No,Si,,,No,No,52800000,Según categoría,Según categoría,Si
767,Otro,Decoraciones,,GRANILLO HALLOWEEN,,0.0,,,Si,No,Si,,,No,Si,62600000,Según categoría,Según categoría,Si
626,Otro,EXTRAS,,Aderezo Ranch (Chico),,15.0,,,No,No,No,,,No,Si,49000000,Según categoría,Según categoría,No
627,Otro,EXTRAS,,Aderezo Ranch (Mediano),,30.0,,,No,No,No,,,No,Si,49100000,Según categoría,Según categoría,No
742,Otro,EXTRAS,,AJONJOLÍ,,0.0,,,Si,No,Si,,,No,No,60200000,Según categoría,Según categoría,Si
743,Otro,EXTRAS,,CHILE QUEBRADO (CHILE SECO),,0.0,,,Si,No,Si,,,No,No,60300000,Según categoría,Según categoría,Si
879,Otro,EXTRAS,,chuleta ahumada,,25.0,,,Si,No,No,,,No,Si,73800000,Según categoría,Según categoría,No
870,Otro,EXTRAS,,chuleta ahumanda,,25.0,,,Si,No,No,,,No,Si,72900000,Según categoría,Según categoría,No
741,Otro,EXTRAS,,HUEVO DURO,,15.0,,,Si,No,Si,,,No,No,60100000,Según categoría,Según categoría,Si
740,Otro,EXTRAS,,HUEVO ESTRELLADO,,15.0,,,Si,No,Si,,,No,No,60000000,Según categoría,Según categoría,Si
674,Otro,EXTRAS,,NO APLICA,,0.0,,,Si,No,No,,,No,No,53800000,Según categoría,Según categoría,Si
768,Otro,Juegos,,Juego Gonggi,,30.0,30.0,MEGAZONE,Si,No,Si,17.0,0.0,No,Si,62700000,Según categoría,Según categoría,Si
509,Otro,Modificadores genéricos,,14 oz,,0.0,,,Si,No,No,,,No,No,37800000,Según categoría,Según categoría,No
488,Otro,Modificadores genéricos,,14 Piezas,,0.0,,,Si,No,No,,,No,No,35700000,Según categoría,Según categoría,No
508,Otro,Modificadores genéricos,,16 oz,,0.0,,,Si,No,No,,,No,No,37700000,Según categoría,Según categoría,No
487,Otro,Modificadores genéricos,,8 Piezas,,0.0,,,Si,No,No,,,No,No,35600000,Según categoría,Según categoría,No
495,Otro,Modificadores genéricos,,Algodón de Azúcar,,0.0,,,Si,No,No,,,No,No,36400000,Según categoría,Según categoría,No
506,Otro,Modificadores genéricos,,Cereza,,0.0,,,Si,No,No,,,No,No,37500000,Según categoría,Según categoría,No
552,Otro,Modificadores genéricos,,CHAI CLÁSICO BOBAH TEAH,,0.0,,,Si,No,Si,,,No,No,42100000,Según categoría,Según categoría,Si
553,Otro,Modificadores genéricos,,Chai Manzana Canela,,0.0,,,Si,No,No,,,No,No,42200000,Según categoría,Según categoría,No
496,Otro,Modificadores genéricos,,Chai Vainilla,,0.0,,,Si,No,No,,,No,No,36500000,Según categoría,Según categoría,No
545,Otro,Modificadores genéricos,,CHAMPIÑÓN - RAMEN,,0.0,,,Si,No,No,,,No,No,41400000,Según categoría,Según categoría,Si
505,Otro,Modificadores genéricos,,Cheesecake,,0.0,,,Si,No,No,,,No,No,37400000,Según categoría,Según categoría,No
542,Otro,Modificadores genéricos,,Chispas,,0.0,,,No,No,No,,,No,No,41100000,Según categoría,Según categoría,No
502,Otro,Modificadores genéricos,,Choco Avellana,,0.0,,,Si,No,No,,,No,No,37100000,Según categoría,Según categoría,No
486,Otro,Modificadores genéricos,,Chocobanana 3 ingredientes,,0.0,,,No,No,No,,,No,No,35500000,Según categoría,Según categoría,No
500,Otro,Modificadores genéricos,,Choco Cereza,,0.0,,,Si,No,No,,,No,No,36900000,Según categoría,Según categoría,No
504,Otro,Modificadores genéricos,,Chocolate Blanco,,0.0,,,Si,No,No,,,No,No,37300000,Según categoría,Según categoría,No
549,Otro,Modificadores genéricos,,Chocolate blanco caliente,,0.0,,,Si,No,No,,,No,No,41800000,Según categoría,Según categoría,No
550,Otro,Modificadores genéricos,,Chocolate Caliente,,58.0,,,No,No,No,,,No,Si,41900000,Según categoría,Según categoría,No
551,Otro,Modificadores genéricos,,Chocolate oaxaca caliente,,0.0,,,No,No,No,,,No,No,42000000,Según categoría,Según categoría,No
492,Otro,Modificadores genéricos,,GRANILLO CAPPUCCINO - Decoración crepa,,0.0,,,Si,No,Si,,,No,No,36100000,Según categoría,Según categoría,Si
491,Otro,Modificadores genéricos,,GRANILLO FRESA - Decoración crepa,,0.0,,,Si,No,Si,,,No,No,36000000,Según categoría,Según categoría,Si
543,Otro,Modificadores genéricos,,JAMÓN - RAMEN,,0.0,0.0,,Si,No,Si,,0.0,No,No,41200000,Según categoría,Según categoría,Si
490,Otro,Modificadores genéricos,,MAPPLE - Toppings crepa,,0.0,,,Si,No,No,,,No,No,35900000,Según categoría,Según categoría,No
494,Otro,Modificadores genéricos,,Matcha,,0.0,,,Si,No,No,,,No,No,36300000,Según categoría,Según categoría,No
501,Otro,Modificadores genéricos,,Mokaccino,,65.0,,,Si,No,No,,,No,Si,37000000,Según categoría,Según categoría,No
544,Otro,Modificadores genéricos,,MOZARELLA - RAMEN,,0.0,6.344,,Si,No,No,,-6.344,No,No,41300000,Según categoría,Según categoría,Si
483,Otro,Modificadores genéricos,,"No, gracias",,0.0,,,Si,No,No,,,No,No,35200000,Según categoría,Según categoría,No
484,Otro,Modificadores genéricos,,Nuez,,0.0,,,No,No,No,,,No,No,35300000,Según categoría,Según categoría,No
672,Otro,Modificadores genéricos,,PEPPERONI - RAMEN,,0.0,,,Si,No,No,,,No,No,53600000,Según categoría,Según categoría,Si
546,Otro,Modificadores genéricos,,Perlas de yogurt,,20.0,,,No,No,No,,,No,No,41500000,Según categoría,Según categoría,No
547,Otro,Modificadores genéricos,,Perlas Explosivas,,15.0,,,No,No,No,,,No,No,41600000,Según categoría,Según categoría,No
485,Otro,Modificadores genéricos,,Perlas explosivas chocolate,,0.0,,,No,No,No,,,No,No,35400000,Según categoría,Según categoría,No
507,Otro,Modificadores genéricos,,Pistache,,0.0,,,Si,No,No,,,No,No,37600000,Según categoría,Según categoría,No
511,Otro,Modificadores genéricos,,Ranch,,0.0,,,No,No,No,,,No,No,38000000,Según categoría,Según categoría,Si
510,Otro,Modificadores genéricos,,Ranch Mediano,,0.0,,,No,No,No,,,No,No,37900000,Según categoría,Según categoría,No
503,Otro,Modificadores genéricos,,Red Velvet Chocolate,,0.0,,,Si,No,No,,,No,No,37200000,Según categoría,Según categoría,No
493,Otro,Modificadores genéricos,,Strawberry Cream,,0.0,,,No,No,No,,,No,No,36200000,Según categoría,Según categoría,No
498,Otro,Modificadores genéricos,,Taro,,0.0,,,Si,No,No,,,No,No,36700000,Según categoría,Según categoría,No
497,Otro,Modificadores genéricos,,Vainilla,,0.0,,,Si,No,No,,,No,No,36600000,Según categoría,Según categoría,No
671,Otro,Modificadores genéricos,,VERDURAS - RAMEN,,12.0,5.0,,Si,No,Si,,7.0,No,No,53500000,Según categoría,Según categoría,Si
548,Otro,Modificadores genéricos,,Yogurt,,0.0,,,Si,No,No,,,No,No,41700000,Según categoría,Según categoría,No
